TIME,averageval
4.45026804123711e-08,0.15754367874557168
4.965649484536077e-08,0.1513761925607941
5.481030927835044e-08,0.14545256172203586
5.996412371134016e-08,0.1397681633945026
6.511793814432984e-08,0.13422340966236226
7.027175257731951e-08,0.12871842160216834
7.542556701030923e-08,0.12355622828823942
8.057938144329896e-08,0.11866411121095871
8.573319587628863e-08,0.11379132553533841
9.08870103092783e-08,0.1094133301527458
9.604082474226802e-08,0.105071411762554
1.011946391752577e-07,0.10133852732632745
1.0634845360824737e-07,0.09761883493078914
1.1150226804123709e-07,0.09402259003665714
1.1665608247422676e-07,0.09069138807526705
1.2180989690721643e-07,0.08729055878665715
1.2696371134020616e-07,0.08416151523864908
1.3211752577319583e-07,0.08111675470724287
1.372713402061855e-07,0.07820448810589951
1.4242515463917523e-07,0.07519241957996443
1.475789690721649e-07,0.07245302519631798
1.5273278350515457e-07,0.06965452747712907
1.578865979381443e-07,0.06693686515532803
1.6304041237113397e-07,0.06456088510993858
1.6819422680412364e-07,0.0620957259148217
1.7334804123711336e-07,0.060057700929335045
1.7850185567010303e-07,0.05793034973395564
1.836556701030927e-07,0.055939993680066795
1.8880948453608243e-07,0.05407873030197711
1.939632989690721e-07,0.05226729527362943
1.9911711340206177e-07,0.05035251777716049
2.042709278350515e-07,0.04842401408729005
2.0942474226804122e-07,0.046712996005619845
2.145785567010309e-07,0.044772520811973596
2.1973237113402056e-07,0.04308300182612548
2.248861855670103e-07,0.04132810959410649
2.3003999999999996e-07,0.039886408164131165
2.3519381443298963e-07,0.0383860886810561
2.4034762886597936e-07,0.03713486982396077
2.4550144329896903e-07,0.0357832336898215
2.506552577319587e-07,0.03430646068539132
2.558090721649484e-07,0.033003632922727115
2.609628865979381e-07,0.03155646921372717
2.6611670103092777e-07,0.03038243838213555
2.712705154639175e-07,0.029164975166073796
2.7642432989690716e-07,0.028151421772524984
2.8157814432989684e-07,0.02704484321699712
2.8673195876288656e-07,0.02601767650769151
2.9188577319587623e-07,0.025260372984512044
2.970395876288659e-07,0.02435211436418879
3.0219340206185563e-07,0.023571555948214848
3.073472164948453e-07,0.02259215824277916
3.1250103092783497e-07,0.021796245218195967
3.176548453608247e-07,0.020795617254383045
3.2280865979381437e-07,0.020154907690795733
3.2796247422680404e-07,0.019530597615363444
3.3311628865979376e-07,0.018888924593449548
3.382701030927835e-07,0.018169533956865172
3.4342391752577316e-07,0.017282617726530565
3.4857773195876283e-07,0.016742113295603142
3.5373154639175255e-07,0.015782751918116546
3.588853608247422e-07,0.015326885533946052
3.640391752577319e-07,0.014718439968085119
3.691929896907216e-07,0.014367933290353949
3.743468041237113e-07,0.013698241151335798
3.7950061855670096e-07,0.013115247275581193
3.846544329896907e-07,0.012755313713953172
3.8980824742268036e-07,0.012036459696467265
3.9496206185567003e-07,0.011705769683268336
4.0011587628865976e-07,0.011271919501397491
4.0526969072164943e-07,0.010914344390345318
4.104235051546391e-07,0.010337635835464126
4.155773195876288e-07,0.009887626016766078
4.207311340206185e-07,0.00937302712368892
4.2588494845360817e-07,0.00874404474393562
4.310387628865979e-07,0.008476406513527386
4.3619257731958756e-07,0.008056322236024226
4.413463917525773e-07,0.007754026251864943
4.46500206185567e-07,0.007324048665445268
4.5165402061855663e-07,0.0068772372900383905
4.5680783505154636e-07,0.0066145929887718585
4.619616494845361e-07,0.006176478967223627
4.671154639175257e-07,0.005984262593371613
4.722692783505154e-07,0.005864718201214106
4.774230927835051e-07,0.006236936100826554
