TIME,averageval
-5.172630927835051e-07,0.007956547453033341
-5.121092783505155e-07,0.007843673023814907
-5.069554639175259e-07,0.00722839415095778
-5.01801649484536e-07,0.007015631405320223
-4.966478350515464e-07,0.006460877544879836
-4.914940206185568e-07,0.006224502947224212
-4.86340206185567e-07,0.005774833762913038
-4.811863917525774e-07,0.00530667561028483
-4.760325773195877e-07,0.005200588297061236
-4.7087876288659796e-07,0.004708673220598796
-4.657249484536083e-07,0.00464577335007918
-4.6057113402061857e-07,0.004189241950301684
-4.554173195876289e-07,0.004092023119450953
-4.502635051546392e-07,0.003851555370884649
-4.451096907216495e-07,0.0035385286324787005
-4.3995587628865983e-07,0.003404905596109873
-4.3480206185567016e-07,0.0030301572439078647
-4.2964824742268043e-07,0.002994744428110721
-4.2449443298969076e-07,0.002595425004425434
-4.193406185567011e-07,0.002529078645076458
-4.1418680412371136e-07,0.0022375906039375504
-4.090329896907217e-07,0.002120950770657895
-4.03879175257732e-07,0.0020388207612750467
-3.987253608247423e-07,0.001829139648535559
-3.935715463917526e-07,0.0018196740577533371
-3.884177319587629e-07,0.001592967027992602
-3.8326391752577323e-07,0.0016654724052722197
-3.7811010309278356e-07,0.0015204936588856105
-3.7295628865979383e-07,0.0014944249261654857
-3.6780247422680416e-07,0.0013580329563158966
-3.6264865979381444e-07,0.0013263048864702101
-3.5749484536082477e-07,0.0012957310806853625
-3.523410309278351e-07,0.0011174399706867857
-3.4718721649484537e-07,0.0012226315810233562
-3.420334020618557e-07,0.001031005967427695
-3.36879587628866e-07,0.0010992169675343166
-3.317257731958763e-07,0.0009825289240578336
-3.2657195876288663e-07,0.0009213932489835694
-3.2141814432989696e-07,0.0008906327376171572
-3.1626432989690723e-07,0.0007898211259603077
-3.1111051546391756e-07,0.0008059728565521368
-3.059567010309279e-07,0.0006720086493940125
-3.0080288659793817e-07,0.0007500373349916128
-2.956490721649485e-07,0.0005405201580849436
-2.904952577319588e-07,0.0005994336274038128
-2.853414432989691e-07,0.0005797943354848498
-2.8018762886597943e-07,0.0004390447495024874
-2.7503381443298976e-07,0.0004804429422308326
-2.6988000000000003e-07,0.0003350221701696951
-2.647261855670103e-07,0.0004207012212804964
-2.595723711340207e-07,0.0002915004337503413
-2.5441855670103096e-07,0.00033313315839891833
-2.4926474226804124e-07,0.00037394145527110123
-2.441109278350516e-07,0.0003550327981487883
-2.389571134020619e-07,0.000508469499508904
-2.338032989690722e-07,0.00036679766515206047
-2.2864948453608253e-07,0.00048778565746262353
-2.2349567010309283e-07,0.0003380903828086937
-2.1834185567010313e-07,0.0004083436932979731
-2.1318804123711343e-07,0.00033100002636305553
-2.0803422680412373e-07,0.00024382256160718901
-2.0288041237113406e-07,0.000342377633918034
-1.9772659793814437e-07,0.00017204442131354275
-1.9257278350515467e-07,0.000337043002789382
-1.87418969072165e-07,0.00012400626970861944
-1.822651546391753e-07,0.0002548748835791634
-1.771113402061856e-07,0.00011249957878035899
-1.7195752577319593e-07,0.00018568637689065498
-1.6680371134020623e-07,0.0001046242455374144
-1.6164989690721653e-07,-1.4444499295475366e-05
-1.5649608247422683e-07,9.535067831549504e-05
-1.5134226804123714e-07,-0.0001201745156086953
-1.4618845360824746e-07,2.699054926286193e-05
-1.4103463917525777e-07,-0.0001622825491142746
-1.3588082474226807e-07,-0.00010168480110551992
-1.307270103092784e-07,-0.00022134238621042412
-1.255731958762887e-07,-0.0001784064090771323
-1.20419381443299e-07,-0.00016567297743923237
-1.1526556701030933e-07,-0.00025417652077454334
-1.1011175257731963e-07,-4.01012700372988e-05
-1.0495793814432993e-07,-0.00015483407751485517
-9.980412371134026e-08,6.990590601518853e-05
-9.465030927835056e-08,-4.731525246631785e-06
-8.949649484536087e-08,0.00011439064934492399
-8.434268041237117e-08,0.0001931673267432793
-7.918886597938147e-08,0.00020884603208155827
-7.40350515463918e-08,0.0004544341314689712
-6.88812371134021e-08,0.0006291797530155602
-6.37274226804124e-08,0.00129106073789053
-5.857360824742273e-08,0.002120772192201234
-5.341979381443303e-08,0.003941364865829293
-4.8265979381443335e-08,0.006706271661626163
-4.311216494845366e-08,0.011159584991414267
-3.7958350515463965e-08,0.017222516186058866
-3.280453608247424e-08,0.025233139186843466
-2.765072164948457e-08,0.03466421312386441
-2.2496907216494898e-08,0.04476617676225971
-1.7343092783505173e-08,0.05498496365615187
-1.2189278350515502e-08,0.06509671019566468
-7.03546391752583e-09,0.07454706545878712
-1.8816494845361056e-09,0.08294598213084232
3.272164948453566e-09,0.08974784939217867
8.425979381443237e-09,0.0950778300440165
1.3579793814432962e-08,0.09918402018939403
1.8733608247422633e-08,0.10227486062149731
2.3887422680412305e-08,0.10411482497460336
2.904123711340203e-08,0.10498925220180524
3.41950515463917e-08,0.10481749860765274
3.934886597938137e-08,0.10387801330646924
4.45026804123711e-08,0.10220401711863727
4.965649484536077e-08,0.10020299630045058
5.481030927835044e-08,0.0975889865146846
5.996412371134016e-08,0.09465285940228146
6.511793814432984e-08,0.09156354323249097
7.027175257731951e-08,0.0880847602315365
