TIME,averageval
-5.176944206008584e-07,0.009730890253029444
-5.134032618025752e-07,0.008977425795500663
-5.091121030042919e-07,0.008580987726440913
-5.048209442060087e-07,0.008409885144612148
-5.005297854077253e-07,0.007510098838365384
-4.96238626609442e-07,0.007420604734791704
-4.919474678111588e-07,0.007186965961626851
-4.876563090128756e-07,0.0064564927031365155
-4.833651502145923e-07,0.006484748376327142
-4.790739914163091e-07,0.0059952085335958985
-4.747828326180258e-07,0.0057153023885487125
-4.704916738197425e-07,0.005597264628549835
-4.6620051502145926e-07,0.005190099406611776
-4.61909356223176e-07,0.0049771499850893505
-4.576181974248927e-07,0.004940481509153986
-4.5332703862660946e-07,0.004548365793417095
-4.490358798283262e-07,0.004594701578331972
-4.4474472103004296e-07,0.004430369983928727
-4.404535622317597e-07,0.0040694490799769376
-4.3616240343347646e-07,0.004180512995914355
-4.3187124463519316e-07,0.0038605421149451105
-4.275800858369099e-07,0.0037218515639308516
-4.232889270386266e-07,0.0036955486106480945
-4.1899776824034336e-07,0.003441978126849869
-4.147066094420601e-07,0.003306576020889823
-4.1041545064377686e-07,0.003237505911544425
-4.061242918454936e-07,0.0028847197114759623
-4.0183313304721036e-07,0.0029134345376440607
-3.975419742489271e-07,0.002729366897508974
-3.932508154506438e-07,0.0023925066804544523
-3.889596566523605e-07,0.0024867022917460027
-3.8466849785407726e-07,0.002197050051453049
-3.80377339055794e-07,0.0020742059987659406
-3.7608618025751076e-07,0.0020293719870011287
-3.717950214592275e-07,0.0017831363609768572
-3.6750386266094426e-07,0.0016743417590233747
-3.63212703862661e-07,0.0015483126844527961
-3.5892154506437777e-07,0.0013166198208633961
-3.5463038626609446e-07,0.0013363713035836472
-3.5033922746781116e-07,0.0011330096195320688
-3.460480686695279e-07,0.0010180911412582816
-3.4175690987124466e-07,0.0010748055394190076
-3.374657510729614e-07,0.0008400374026435245
-3.3317459227467817e-07,0.000909879520487572
-3.288834334763949e-07,0.0008638913979087046
-3.2459227467811167e-07,0.000723761360976849
-3.2030111587982837e-07,0.0008074559484843591
-3.160099570815451e-07,0.0006555524752894434
-3.117187982832618e-07,0.0005855761653343616
-3.0742763948497857e-07,0.0006360514629796254
-3.031364806866953e-07,0.0004408613220410265
-2.9884532188841207e-07,0.0004374168973267298
-2.945541630901288e-07,0.000497015677015121
-2.9026300429184557e-07,0.00024225714470701293
-2.859718454935623e-07,0.00034394780286890747
-2.81680686695279e-07,0.000262413462854591
-2.7738952789699577e-07,0.000137774257802252
-2.7309836909871247e-07,0.00016483225580535277
-2.688072103004292e-07,6.315332190298673e-05
-2.6451605150214597e-07,4.2796978779069406e-05
-2.602248927038627e-07,5.3249236302857494e-05
-2.5593373390557947e-07,-0.00010511216811712881
-2.5164257510729617e-07,-7.727545245441586e-05
-2.473514163090129e-07,-9.271267183150189e-05
-2.4306025751072967e-07,-0.00020219970053108466
-2.387690987124464e-07,-0.00015390265972159423
-2.3447793991416315e-07,-0.00016181634563833258
-2.3018678111587987e-07,-0.0002523981132294961
-2.2589562231759662e-07,-0.00018860951812867816
